committee_id,committee_name,report_year,report_type,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,amendment_indicator,filing_form,recipient_city,recipient_zip,disbursement_purpose_category,memo_text
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23BCCUV.4025,1096256,ORG,ORGANIZATION,,MICROSOFT.COM,WA,,SUBSCRIPTIONS,2016-06-24 00:00:00,10.81,,,N,F3P,REDMOND,98052,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4751,1096260,ORG,ORGANIZATION,,MICROSOFT.COM,WA,,SUBSCRIPTIONS,2016-01-05 00:00:00,10.81,,,N,F3P,REDMOND,98052,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M9,SB23CCUV.80834,1100759,ORG,ORGANIZATION,,GOOGLE,CA,,SUBSCRIPTIONS,2016-08-29 00:00:00,10.81,,,A,F3P,MOUNTAIN VIEW,94043,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M11,SB23.922,1126489,ORG,ORGANIZATION,,GOOGLE,CA,,SUBSCRIPTIONS,2016-10-28 00:00:00,10.81,,,A,F3P,MOUNTAIN VIEW,94043,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1399,1024046,ORG,ORGANIZATION,,PAUL BAKERY,DC,,FOOD/BEVERAGES,2015-06-17 00:00:00,10.84,,,N,F3P,WASHINGTON,20004,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4526,1071498,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGE,2016-02-03 00:00:00,10.87,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9071,1135630,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-04-26 00:00:00,10.92,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9225,1057556,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-10-07 00:00:00,10.92,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10262,1077665,ORG,ORGANIZATION,,GAYLORD OPRYLAND CONVENTION CENTER,TN,,TRAVEL,2016-03-03 00:00:00,10.93,,,N,F3P,NASHVILLE,37214,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6968,1135630,ORG,ORGANIZATION,,THE MUTINY HOTEL,FL,,TRAVEL,2016-04-04 00:00:00,10.94,,,N,F3P,MIAMI,33133,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9444,1053893,ORG,ORGANIZATION,,UBER CONFERENCE,CA,,SUBSCRIPTIONS,2015-08-03 00:00:00,10.94,,,N,F3P,SAN FRANCISCO,94111,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9595,1057556,ORG,ORGANIZATION,,UBER CONFERENCE,CA,,TELEPHONE SERVICE,2015-11-06 00:00:00,10.94,,,N,F3P,SAN FRANCISCO,94111,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9434,1053893,ORG,ORGANIZATION,,UBER CONFERENCE,CA,,SUBSCRIPTIONS,2015-07-03 00:00:00,10.95,,,N,F3P,SAN FRANCISCO,94111,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1536,1024046,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-05-21 00:00:00,10.95,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1592,1024046,ORG,ORGANIZATION,,GOGO AIR,IL,,TRAVEL,2015-06-17 00:00:00,10.95,,,N,F3P,CHICAGO,60606,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1579,1024046,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-06-17 00:00:00,10.95,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9591,1057556,ORG,ORGANIZATION,,UBER CONFERENCE,CA,,TELEPHONE SERVICE,2015-10-07 00:00:00,10.96,,,N,F3P,SAN FRANCISCO,94111,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10100,1057556,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-11-06 00:00:00,10.99,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4509,1071498,ORG,ORGANIZATION,,ABICA,NJ,,FOOD/BEVERAGE,2016-02-03 00:00:00,11.0,,,N,F3P,NEWARK,07114,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4592,1071498,ORG,ORGANIZATION,,LUIGI'S,CA,,FOOD/BEVERAGE,2016-02-03 00:00:00,11.0,,,N,F3P,TORRANCE,90501,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10343,1077665,ORG,ORGANIZATION,,EXPEDIA.COM,WA,,TRAVEL,2016-03-03 00:00:00,11.0,,,N,F3P,BELLEVUE,98004,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4934,1096260,ORG,ORGANIZATION,,FOUR SEASONS - AUSTIN,TX,,TRAVEL,2016-01-05 00:00:00,11.0,,,N,F3P,AUSTIN,78701,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6897,1135630,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,TRAVEL,2016-04-04 00:00:00,11.05,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4666,1071498,ORG,ORGANIZATION,,HILTON GARDEN INN SIOUX CITY,IA,,TRAVEL,2016-02-03 00:00:00,11.09,,,N,F3P,SIOUX CITY,51103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9270,1057556,ORG,ORGANIZATION,,CHICK-FIL-A,GA,,FOOD/BEVERAGES,2015-11-06 00:00:00,11.1,,,N,F3P,ATLANTA,30349,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10306,1077665,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-03-03 00:00:00,11.1,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23INDUV9.251,1079356,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-05-12 00:00:00,11.13,,,A,F3P,SAN FRANCISCO,94103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4678,1096260,ORG,ORGANIZATION,,SUBWAY,CT,,FOOD/BEVERAGES,2016-01-05 00:00:00,11.13,,,N,F3P,MILFORD,06461,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10055,1077665,ORG,ORGANIZATION,,STARBUCKS,WA,,FOOD/BEVERAGES,2016-03-03 00:00:00,11.14,,,N,F3P,SEATTLE,98124,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9304,1053893,ORG,ORGANIZATION,,TACO BELL,TX,,FOOD/BEVERAGES,2015-09-03 00:00:00,11.16,,,N,F3P,HOUSTON,77007,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4667,1071498,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,TRAVEL,2016-02-03 00:00:00,11.2,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1311,1079356,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-05-06 00:00:00,11.22,,,A,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9529,1053893,ORG,ORGANIZATION,,CHEVRON,CA,,TRAVEL,2015-07-03 00:00:00,11.23,,,N,F3P,SAN RAMON,94583,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10312,1077665,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-03-03 00:00:00,11.23,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9072,1135630,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-04-25 00:00:00,11.27,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4527,1071498,ORG,ORGANIZATION,,STARBUCKS- HOUSTON,TX,,FOOD/BEVERAGE,2016-02-03 00:00:00,11.28,,,N,F3P,HOUSTON,77087,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6817,1135630,ORG,ORGANIZATION,,CVS PHARMACY #04402,OH,,OFFICE SUPPLIES,2016-04-04 00:00:00,11.29,,,N,F3P,CLEVELAND,44144,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9458,1057556,ORG,ORGANIZATION,,OFFICE DEPOT,FL,,OFFICE SUPPLIES,2015-10-07 00:00:00,11.3,,,N,F3P,BOCA RATON,33496,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9233,1053893,ORG,ORGANIZATION,,JACK IN THE BOX,CA,,FOOD/BEVERAGES,2015-08-03 00:00:00,11.31,,,N,F3P,SAN DIEGO,92123,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10044,1077665,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2016-03-03 00:00:00,11.33,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23BCCUV.4077,1096256,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-06-24 00:00:00,11.37,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9483,1053893,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-07-03 00:00:00,11.39,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1386,1024046,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-06-17 00:00:00,11.4,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9371,1057556,ORG,ORGANIZATION,,MCO CAMDEN FOOD GATES,FL,,FOOD/BEVERAGES,2015-12-09 00:00:00,11.41,,,N,F3P,ORLANDO,32827,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10038,1077665,ORG,ORGANIZATION,,CHILLY FILLMORE'S FROZEN YOGURT,TX,,FOOD/BEVERAGES,2016-03-03 00:00:00,11.45,,,N,F3P,NACOGDOCHES,75965,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9149,1053893,ORG,ORGANIZATION,,SKYLINE DELI,TX,,FOOD/BEVERAGES,2015-07-03 00:00:00,11.51,,,N,F3P,HOUSTON,77046,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4660,1071498,ORG,ORGANIZATION,,MARRIOTT WEST DES MOINES,IA,,TRAVEL,2016-02-03 00:00:00,11.51,,,N,F3P,WEST DES MOINES,50266,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10315,1077665,ORG,ORGANIZATION,,SHERATON CHARLESTON,SC,,TRAVEL,2016-03-03 00:00:00,11.52,,,N,F3P,NORTH CHARLSTON,29406,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9154,1053893,ORG,ORGANIZATION,,DES MOINES IOWA TAP ROOM,IA,,FOOD/BEVERAGES,2015-07-03 00:00:00,11.54,,,N,F3P,DES MOINES,50321,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4698,1096260,ORG,ORGANIZATION,,ATLANTA AIRPORT,GA,,FOOD/BEVERAGES,2016-01-05 00:00:00,11.55,,,N,F3P,ATLANTA,30320,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.633,1077665,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-03-24 00:00:00,11.57,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90109,1096260,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-01-26 00:00:00,11.57,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9304,1057556,ORG,ORGANIZATION,,JOHNNY'S ITALIAN STEAKHOUSE,IA,,FOOD/BEVERAGES,2015-11-06 00:00:00,11.59,,,N,F3P,DES MOINES,50321,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9831,1057556,ORG,ORGANIZATION,,CURB,VA,,TRAVEL,2015-10-07 00:00:00,11.7,,,N,F3P,ALEXANDRIA,22303,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6784,1135630,ORG,ORGANIZATION,,MACHINE SHED RESTAURANT,IA,,FOOD/BEVERAGES,2016-04-04 00:00:00,11.71,,,N,F3P,URBANDALE,50322,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9370,1057556,ORG,ORGANIZATION,,LAGUARDIA USA LLC,NY,,FOOD/BEVERAGES,2015-12-09 00:00:00,11.72,,,N,F3P,NEW YORK,11371,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6178,1079356,ORG,ORGANIZATION,,HARVEST HEALTH COFFEE,NE,,FOOD/BEVERAGES,2016-05-03 00:00:00,11.74,,,A,F3P,YORK,68467,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23INDUV3.604,1135630,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-04-26 00:00:00,11.75,,,N,F3P,SAN FRANCISCO,94103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9491,1053893,ORG,ORGANIZATION,,MARRIOTT,MD,,TRAVEL,2015-07-03 00:00:00,11.77,,,N,F3P,BETHESDA,20817,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10033,1077665,ORG,ORGANIZATION,,BREW & EWE,SC,,FOOD/BEVERAGES,2016-03-03 00:00:00,11.77,,,N,F3P,GREENVILLE,29601,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10092,1057556,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-11-06 00:00:00,11.84,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1397,1024046,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-06-17 00:00:00,11.84,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9984,1053893,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-09-03 00:00:00,11.88,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9383,1057556,ORG,ORGANIZATION,,AU BON PAIN- MCO,FL,,FOOD/BEVERAGES,2015-12-09 00:00:00,11.89,,,N,F3P,ORLANDO,32827,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M11,SB23.927,1126489,ORG,ORGANIZATION,,READY REFRESH BY NESTLE,CT,,FOOD/BEVERAGES,2016-10-28 00:00:00,11.9,,,A,F3P,STAMFORD,06902,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.10081,1053893,ORG,ORGANIZATION,,EXXON,TX,,TRAVEL,2015-09-03 00:00:00,11.91,,,N,F3P,IRVING,75039,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10125,1077665,ORG,ORGANIZATION,,FEDEX,TN,,PRINTING,2016-03-03 00:00:00,11.95,,,N,F3P,MEMPHIS,38119,ADVERTISING,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10372,1057556,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,TRAVEL,2015-12-09 00:00:00,11.99,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6774,1135630,ORG,ORGANIZATION,,DISCOVERY PLACE,NC,,FOOD/BEVERAGES,2016-04-04 00:00:00,12.0,,,N,F3P,CHARLOTTE,28202,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M12,SB23.9025,1147737,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,SUBSCRIPTION,2016-11-14 00:00:00,12.0,,,N,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,YE,SB23.920,1147738,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,SUBSCRIPTION,2016-12-13 00:00:00,12.0,,,N,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9655,1053893,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-08-03 00:00:00,12.0,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10113,1057556,ORG,ORGANIZATION,,LAWIS WHARF PARKING,MA,,TRAVEL,2015-11-06 00:00:00,12.0,,,N,F3P,BOSTON,02110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4519,1071498,ORG,ORGANIZATION,,KFC,KY,,FOOD/BEVERAGE,2016-02-03 00:00:00,12.0,,,N,F3P,LOUISVILLE,40213,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23.91004,1096256,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,WEB SERVICE,2016-06-13 00:00:00,12.0,,,N,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M9,SB23.80857,1100759,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,SOFTWARE,2016-08-11 00:00:00,12.0,,,A,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M8,SB23.90933,1111847,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,WEB SERVICE,2016-07-12 00:00:00,12.0,,,N,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M10,SB23.9115,1111852,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,SUBSCRIPTION,2016-09-14 00:00:00,12.0,,,A,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M11,SB23.914,1126489,ORG,ORGANIZATION,,RIGHT NETWORKS,NH,,SUBSCRIPTION,2016-10-11 00:00:00,12.0,,,A,F3P,HUDSON,03051,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9477,1053893,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-07-03 00:00:00,12.03,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10065,1077665,ORG,ORGANIZATION,,QUIZNOS- MANCHESTER AIRPORT,NH,,FOOD/BEVERAGES,2016-03-03 00:00:00,12.04,,,N,F3P,MANCHESTER,03103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.634,1077665,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-03-18 00:00:00,12.05,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6112,1079356,ORG,ORGANIZATION,,DETROIT METROPOLITAN AIRPORT,MI,,TRAVEL,2016-05-03 00:00:00,12.05,,,A,F3P,DETROIT,48242,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9290,1053893,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-09-03 00:00:00,12.09,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10280,1057556,ORG,ORGANIZATION,,COURTYARD BY MARRIOTT,TN,,TRAVEL,2015-12-09 00:00:00,12.1,,,N,F3P,NASHVILLE,37214,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9016,1053893,ORG,ORGANIZATION,,CENTURY RESTAURANT AND BAR,AL,,FOOD/BEVERAGES,2015-09-03 00:00:00,12.17,,,N,F3P,BIRMINGHAM,35203,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10088,1077665,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2016-03-03 00:00:00,12.18,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9388,1057556,ORG,ORGANIZATION,,7-ELEVEN,TX,,FOOD/BEVERAGES,2015-12-09 00:00:00,12.22,,,N,F3P,DALLAS,75201,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.5708,1079356,ORG,ORGANIZATION,,PANERA BREAD- HERSHEY,PA,,FOOD/BEVERAGES,2016-05-03 00:00:00,12.22,,,A,F3P,HERSHEY,17033,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB23EXP.8926,1096260,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-01-19 00:00:00,12.32,,,N,F3P,SAN FRANCISCO,94103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV4.633,1077665,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2016-03-09 00:00:00,12.35,,,N,F3P,SAN FRANCISCO,94103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10052,1077665,ORG,ORGANIZATION,,STARBUCKS- GREENVILLE,SC,,FOOD/BEVERAGES,2016-03-03 00:00:00,12.37,,,N,F3P,GREENVILLE,29601,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9073,1135630,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-04-05 00:00:00,12.39,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9464,1053893,ORG,ORGANIZATION,,UBER,CA,,TRAVEL,2015-07-03 00:00:00,12.4,,,N,F3P,SAN FRANCISCO,94105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9178,1057556,ORG,ORGANIZATION,,HEB,TX,,FOOD/BEVERAGES,2015-10-07 00:00:00,12.47,,,N,F3P,SAN ANTONIO,78283,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9606,1057556,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,TRAVEL,2015-10-07 00:00:00,12.5,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10165,1077665,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,TRAVEL,2016-03-03 00:00:00,12.5,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10178,1077665,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,TRAVEL,2016-03-03 00:00:00,12.5,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4865,1096260,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,TRAVEL,2016-01-05 00:00:00,12.5,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1391,1024046,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-06-17 00:00:00,12.51,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9267,1057556,ORG,ORGANIZATION,,CAFE EXPRESS,TX,,FOOD/BEVERAGES,2015-11-06 00:00:00,12.52,,,N,F3P,HOUSTON,77027,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9162,1053893,ORG,ORGANIZATION,,JONNY'S PLACE,IA,,FOOD/BEVERAGES,2015-07-03 00:00:00,12.56,,,N,F3P,ORANGE CITY,51041,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9496,1053893,ORG,ORGANIZATION,,MARRIOTT,MD,,TRAVEL,2015-07-03 00:00:00,12.56,,,N,F3P,BETHESDA,20817,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9277,1053893,ORG,ORGANIZATION,,HMS HOST TULSA,OK,,FOOD/BEVERAGES,2015-09-03 00:00:00,12.56,,,N,F3P,TULSA,74115,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9277,1057556,ORG,ORGANIZATION,,SHELL OIL,TX,,FOOD/BEVERAGES,2015-11-06 00:00:00,12.57,,,N,F3P,HOUSTON,77252,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9292,1053893,ORG,ORGANIZATION,,JOHNNY'S ITALIAN STEAKHOUSE,IA,,FOOD/BEVERAGES,2015-09-03 00:00:00,12.59,,,N,F3P,DES MOINES,50321,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9295,1053893,ORG,ORGANIZATION,,JOHNNY'S ITALIAN STEAKHOUSE,IA,,FOOD/BEVERAGES,2015-09-03 00:00:00,12.59,,,N,F3P,DES MOINES,50321,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9202,1057556,ORG,ORGANIZATION,,JOHNNY'S ITALIAN STEAKHOUSE,IA,,FOOD/BEVERAGES,2015-10-07 00:00:00,12.59,,,N,F3P,DES MOINES,50321,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1384,1024046,ORG,ORGANIZATION,,WENDY'S,FL,,FOOD/BEVERAGES,2015-06-17 00:00:00,12.59,,,N,F3P,TAMPA,33614,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9292,1057556,ORG,ORGANIZATION,,BURGER KING- LAMBERT AIRPORT,MO,,FOOD/BEVERAGES,2015-11-06 00:00:00,12.61,,,N,F3P,ST LOUIS,63145,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9424,1057556,ORG,ORGANIZATION,,THE URBAN GRILL,IA,,FOOD/BEVERAGES,2015-12-09 00:00:00,12.62,,,N,F3P,URBANDALE,50322,OTHER,
